0.38,0.44,0.48,0.5,0.43,0.2,0.31,negative
0.26,0.26,0.48,0.5,0.34,0.25,0.35,negative
0.48,0.42,0.48,0.5,0.45,0.25,0.35,negative
0.24,0.35,0.48,0.5,0.31,0.19,0.31,negative
0.65,0.57,0.48,0.5,0.47,0.47,0.51,negative
0.44,0.51,0.48,0.5,0.47,0.26,0.36,negative
0.52,0.36,0.48,0.5,0.41,0.28,0.38,negative
0.79,0.54,0.48,0.5,0.5,0.66,0.68,positive
0.21,0.34,0.48,0.5,0.51,0.28,0.39,negative
0.63,1.0,0.48,0.5,0.35,0.51,0.49,negative
0.31,0.23,0.48,0.5,0.73,0.05,0.14,negative
0.42,0.24,0.48,0.5,0.57,0.27,0.37,negative
0.43,0.37,0.48,0.5,0.53,0.35,0.44,negative
0.83,0.48,0.48,0.5,0.65,0.76,0.79,positive
0.72,0.86,0.48,0.5,0.17,0.55,0.21,negative
0.47,0.47,0.48,0.5,0.22,0.16,0.26,negative
0.23,0.4,0.48,0.5,0.39,0.28,0.38,negative
0.29,0.28,0.48,0.5,0.44,0.23,0.34,negative
0.74,0.47,0.48,0.5,0.5,0.57,0.42,negative
0.71,0.71,0.48,0.5,0.4,0.54,0.39,negative
0.6,0.5,1.0,0.5,0.54,0.77,0.8,negative
0.64,0.45,0.48,0.5,0.67,0.61,0.66,positive
0.25,0.48,0.48,0.5,0.44,0.17,0.29,negative
0.63,0.49,0.48,0.5,0.79,0.45,0.28,negative
0.63,0.71,0.48,0.5,0.6,0.4,0.39,negative
0.24,0.41,0.48,0.5,0.49,0.23,0.34,negative
0.44,0.49,0.48,0.5,0.39,0.38,0.4,negative
0.49,0.61,1.0,0.5,0.56,0.71,0.74,positive
0.74,0.78,0.48,0.5,0.75,0.54,0.15,negative
0.24,0.43,0.48,0.5,0.37,0.28,0.38,negative
0.33,0.37,0.48,0.5,0.46,0.65,0.69,negative
0.25,0.4,0.48,0.5,0.47,0.33,0.42,negative
0.38,0.3,0.48,0.5,0.43,0.29,0.39,negative
0.61,0.66,0.48,0.5,0.46,0.87,0.88,negative
0.39,0.32,0.48,0.5,0.46,0.24,0.35,negative
0.69,0.67,0.48,0.5,0.3,0.39,0.24,negative
0.84,0.54,0.48,0.5,0.75,0.92,0.7,positive
0.29,0.41,0.48,0.5,0.48,0.38,0.46,negative
0.4,0.46,0.48,0.5,0.42,0.35,0.44,negative
0.73,0.26,0.48,0.5,0.57,0.75,0.78,positive
0.4,0.46,0.48,0.5,0.52,0.49,0.56,negative
0.28,0.33,0.48,0.5,0.45,0.22,0.33,negative
0.3,0.16,0.48,0.5,0.56,0.11,0.23,negative
0.51,0.46,0.48,0.5,0.58,0.31,0.41,negative
0.61,0.52,0.48,0.5,0.54,0.67,0.52,negative
0.69,0.8,0.48,0.5,0.46,0.57,0.26,negative
0.1,0.49,0.48,0.5,0.41,0.67,0.21,negative
0.42,0.38,0.48,0.5,0.54,0.34,0.43,negative
0.64,0.84,0.48,0.5,0.37,0.45,0.4,negative
0.74,0.74,0.48,0.5,0.31,0.53,0.52,negative
0.35,0.48,0.48,0.5,0.56,0.4,0.48,negative
0.83,0.37,0.48,0.5,0.61,0.71,0.74,negative
0.24,0.57,0.48,0.5,0.63,0.34,0.43,negative
0.3,0.37,0.48,0.5,0.59,0.41,0.49,negative
0.0,0.38,0.48,0.5,0.42,0.48,0.55,negative
0.71,0.4,0.48,0.5,0.71,0.7,0.74,negative
0.23,0.58,0.48,0.5,0.37,0.53,0.59,negative
0.81,0.53,0.48,0.5,0.57,0.87,0.88,positive
0.57,0.54,0.48,0.5,0.37,0.28,0.33,negative
0.65,0.55,0.48,0.5,0.34,0.37,0.28,negative
0.42,0.4,0.48,0.5,0.56,0.18,0.3,negative
0.31,0.47,0.48,0.5,0.29,0.28,0.39,negative
0.62,0.42,0.48,0.5,0.58,0.79,0.81,positive
0.75,0.76,0.48,0.5,0.83,0.57,0.3,negative
0.47,0.59,0.48,0.5,0.52,0.76,0.79,negative
0.88,0.42,0.48,0.5,0.52,0.73,0.75,positive
0.29,0.39,0.48,0.5,0.52,0.4,0.48,negative
0.67,0.84,0.48,0.5,0.74,0.54,0.37,negative
0.49,0.42,0.48,0.5,0.53,0.79,0.81,negative
0.64,0.58,0.48,0.5,0.48,0.78,0.73,negative
0.34,0.33,0.48,0.5,0.38,0.35,0.44,negative
0.36,0.39,0.48,0.5,0.48,0.22,0.23,negative
0.16,0.51,0.48,0.5,0.33,0.39,0.48,negative
0.4,0.29,0.48,0.5,0.42,0.35,0.44,negative
0.24,0.34,0.48,0.5,0.38,0.3,0.4,negative
0.0,0.51,0.48,0.5,0.35,0.67,0.44,negative
0.86,0.55,0.48,0.5,0.63,0.81,0.83,positive
0.37,0.52,0.48,0.5,0.42,0.42,0.36,negative
0.69,0.43,0.48,0.5,0.59,0.74,0.77,positive
0.4,0.5,0.48,0.5,0.45,0.39,0.47,negative
0.78,0.68,0.48,0.5,0.83,0.4,0.29,negative
0.35,0.51,0.48,0.5,0.61,0.71,0.74,negative
0.71,0.46,1.0,0.5,0.52,0.59,0.3,negative
0.73,0.36,0.48,0.5,0.53,0.91,0.92,negative
0.63,0.86,0.48,0.5,0.39,0.47,0.34,negative
0.26,0.5,0.48,0.5,0.44,0.32,0.41,negative
0.63,0.49,0.48,0.5,0.54,0.76,0.79,negative
0.4,0.45,0.48,0.5,0.38,0.22,0.0,negative
0.58,0.55,0.48,0.5,0.57,0.7,0.74,negative
0.32,0.42,0.48,0.5,0.35,0.28,0.38,negative
0.34,0.55,0.48,0.5,0.58,0.31,0.41,negative
0.36,0.47,0.48,0.5,0.51,0.69,0.72,negative
0.73,0.78,0.48,0.5,0.58,0.51,0.31,negative
0.64,0.76,0.48,0.5,0.45,0.35,0.38,negative
0.34,0.51,0.48,0.5,0.67,0.9,0.9,negative
0.29,0.28,0.48,0.5,0.5,0.42,0.5,negative
0.38,0.26,0.48,0.5,0.54,0.16,0.28,negative
0.25,0.51,0.48,0.5,0.37,0.42,0.5,negative
0.44,0.42,0.48,0.5,0.42,0.25,0.2,negative
0.32,0.39,0.48,0.5,0.53,0.28,0.38,negative
0.63,0.83,0.48,0.5,0.4,0.39,0.19,negative
0.61,0.6,0.48,0.5,0.44,0.39,0.38,negative
0.7,0.53,0.48,0.5,0.7,0.86,0.87,positive
0.57,0.38,0.48,0.5,0.06,0.49,0.33,positive
0.43,0.4,0.48,0.5,0.39,0.28,0.39,negative
0.43,0.4,0.48,0.5,0.58,0.75,0.78,negative
0.22,0.36,0.48,0.5,0.35,0.39,0.47,negative
0.68,0.51,0.48,0.5,0.71,0.75,0.78,negative
0.48,0.45,0.48,0.5,0.6,0.78,0.8,negative
0.23,0.48,0.48,0.5,0.59,0.88,0.89,negative
0.25,0.37,0.48,0.5,0.41,0.33,0.42,negative
0.52,0.39,0.48,0.5,0.65,0.71,0.73,negative
0.44,0.27,0.48,0.5,0.55,0.52,0.58,negative
0.36,0.56,0.48,0.5,0.43,0.45,0.53,negative
0.33,0.45,0.48,0.5,0.45,0.88,0.89,negative
0.11,0.5,0.48,0.5,0.58,0.72,0.68,negative
0.4,0.41,0.48,0.5,0.55,0.22,0.33,negative
0.63,0.57,0.48,0.5,0.49,0.7,0.2,negative
0.7,0.64,0.48,0.5,0.47,0.51,0.47,negative
0.29,0.37,0.48,0.5,0.48,0.44,0.52,negative
0.4,0.42,0.48,0.5,0.37,0.27,0.27,negative
0.61,0.47,0.48,0.5,0.0,0.8,0.32,negative
0.48,0.49,0.48,0.5,0.52,0.77,0.71,negative
0.28,0.38,0.48,0.5,0.5,0.33,0.42,negative
0.32,0.33,0.48,0.5,0.6,0.06,0.2,negative
0.67,0.7,0.48,0.5,0.46,0.45,0.33,negative
0.22,0.43,0.48,0.5,0.48,0.16,0.28,negative
0.34,0.67,0.48,0.5,0.52,0.76,0.79,negative
0.67,0.39,0.48,0.5,0.36,0.38,0.46,negative
0.64,0.72,0.48,0.5,0.49,0.42,0.19,negative
0.67,0.88,0.48,0.5,0.73,0.5,0.25,negative
0.17,0.39,0.48,0.5,0.53,0.3,0.39,negative
0.29,0.47,0.48,0.5,0.71,0.65,0.69,negative
0.23,0.32,0.48,0.5,0.55,0.25,0.35,negative
0.17,0.38,0.48,0.5,0.45,0.42,0.5,negative
0.61,0.75,0.48,0.5,0.51,0.33,0.33,negative
0.69,0.59,0.48,0.5,0.77,0.39,0.21,negative
0.62,0.78,0.48,0.5,0.47,0.49,0.54,negative
0.79,0.41,0.48,0.5,0.66,0.81,0.83,positive
0.67,0.37,0.48,0.5,0.54,0.64,0.68,positive
0.31,0.36,0.48,0.5,0.58,0.94,0.94,negative
0.63,0.47,0.48,0.5,0.51,0.82,0.84,negative
0.6,0.61,0.48,0.5,0.54,0.67,0.71,negative
0.71,0.86,0.48,0.5,0.4,0.54,0.32,negative
0.34,0.42,0.48,0.5,0.41,0.34,0.43,negative
0.07,0.4,0.48,0.5,0.54,0.35,0.44,negative
0.12,0.43,0.48,0.5,0.63,0.7,0.74,negative
0.74,0.9,0.48,0.5,0.57,0.53,0.29,negative
0.54,0.57,0.48,0.5,0.56,0.81,0.83,negative
0.54,0.47,0.48,0.5,0.28,0.33,0.42,negative
0.3,0.44,0.48,0.5,0.49,0.22,0.33,negative
0.71,0.52,0.48,0.5,0.64,1.0,0.99,negative
0.7,0.71,0.48,0.5,0.42,0.84,0.85,negative
0.56,0.54,0.48,0.5,0.43,0.37,0.3,negative
0.37,0.44,0.48,0.5,0.42,0.39,0.47,negative
0.25,0.26,0.48,0.5,0.39,0.32,0.42,negative
0.33,0.56,0.48,0.5,0.33,0.78,0.8,negative
0.49,0.43,0.48,0.5,0.49,0.3,0.4,negative
0.66,0.53,0.48,0.5,0.59,0.66,0.66,negative
0.72,0.46,0.48,0.5,0.51,0.66,0.7,negative
0.52,0.81,0.48,0.5,0.72,0.38,0.38,negative
0.36,0.45,0.48,0.5,0.38,0.79,0.17,negative
0.26,0.4,0.48,0.5,0.36,0.26,0.37,negative
0.7,0.61,0.48,0.5,0.56,0.52,0.43,negative
0.67,0.81,0.48,0.5,0.54,0.49,0.23,negative
0.66,0.86,0.48,0.5,0.34,0.41,0.36,negative
0.04,0.31,0.48,0.5,0.41,0.29,0.39,negative
0.74,0.82,0.48,0.5,0.49,0.49,0.41,negative
0.52,0.54,0.48,0.5,0.62,0.76,0.79,negative
0.27,0.3,0.48,0.5,0.71,0.28,0.39,negative
0.24,0.43,0.48,0.5,0.54,0.52,0.59,negative
0.23,0.33,0.48,0.5,0.43,0.33,0.43,negative
0.5,0.57,0.48,0.5,0.71,0.61,0.66,negative
0.41,0.43,0.48,0.5,0.5,0.24,0.25,negative
0.63,0.42,0.48,0.5,0.48,0.77,0.8,positive
0.38,0.46,0.48,0.5,0.48,0.22,0.29,negative
0.58,0.6,0.48,0.5,0.59,0.73,0.76,positive
0.31,0.5,0.48,0.5,0.57,0.84,0.85,negative
0.5,0.37,0.48,0.5,0.66,0.64,0.69,negative
0.46,0.61,0.48,0.5,0.48,0.86,0.87,negative
0.74,0.56,0.48,0.5,0.47,0.68,0.3,negative
0.64,0.81,0.48,0.5,0.37,0.39,0.44,negative
0.17,0.52,0.48,0.5,0.49,0.37,0.46,negative
0.65,0.51,0.48,0.5,0.66,0.54,0.33,negative
0.71,0.71,0.48,0.5,0.68,0.43,0.36,negative
0.53,0.38,0.48,0.5,0.44,0.26,0.36,negative
0.47,0.55,0.48,0.5,0.58,0.71,0.75,negative
0.86,0.39,0.48,0.5,0.59,0.89,0.9,positive
0.67,0.55,1.0,0.5,0.66,0.58,0.16,negative
0.51,0.54,0.48,0.5,0.41,0.34,0.43,negative
0.57,0.59,0.48,0.5,0.39,0.47,0.33,negative
0.7,0.46,0.48,0.5,0.56,0.78,0.73,negative
0.47,0.28,0.48,0.5,0.56,0.2,0.25,negative
0.71,0.57,0.48,0.5,0.48,0.35,0.32,negative
0.44,0.28,0.48,0.5,0.43,0.27,0.37,negative
0.7,0.4,0.48,0.5,0.56,0.86,0.83,negative
0.51,0.49,0.48,0.5,0.53,0.14,0.26,negative
0.48,0.41,0.48,0.5,0.51,0.9,0.88,negative
0.34,0.46,0.48,0.5,0.52,0.35,0.44,negative
0.74,0.49,0.48,0.5,0.42,0.54,0.36,negative
0.8206325153364205,0.5117443999035235,0.48,0.5,0.5550373461951988,0.78,0.7558668153174061,positive
0.8500159018332594,0.4640743400940617,0.48,0.5,0.5343326445027471,0.7408782916413543,0.7427661396189533,positive
0.7933775928324269,0.4164067132338204,0.48,0.5,0.6577801735235204,0.8057256358590473,0.8116066991037442,positive
0.5389550688271401,0.3693405133829841,0.48,0.5,0.6469884489656635,0.7172038266910625,0.7641226385604548,positive
0.5841242003244269,0.568979178918306,1.0,0.5,0.5555413604559023,0.7562319476177931,0.7993360229101645,positive
0.7914960970613256,0.44,0.48,0.5,0.4424787642331988,0.6715590501492695,0.68,positive
0.7718345199825758,0.2931431877306687,0.48,0.5,0.57,0.7643628423493598,0.7806729971584039,positive
0.68624728725426,0.5218213633538167,0.48,0.5,0.7048227088428258,0.8130958541072383,0.85848376442778,positive
0.47854610974649003,0.45253353916743777,0.48,0.5,0.6035503055675361,0.7536505431707713,0.7838706362806594,positive
0.8657991982628939,0.5064200546795553,0.48,0.5,0.6216207261526443,0.7948682882315613,0.7935110028987676,positive
0.69,0.4118326020762467,0.48,0.5,0.5807769614890133,0.7541568069224307,0.78258263072422,positive
0.7266833765152972,0.71,0.48,0.5,0.4999371167801683,0.7824862095287559,0.7608725650692569,positive
0.8254905287280161,0.49438913290925235,0.48,0.5,0.5561636255906338,0.78,0.7924591628989381,positive
0.7979464509039251,0.4324222764372072,0.48,0.5,0.5620287332376472,0.8878919062260077,0.898521767235857,positive
0.7857313803169154,0.44,0.48,0.5,0.44980891997298544,0.6881382618729409,0.68,positive
0.7805036622732294,0.37,0.48,0.5,0.6395974473078783,0.7086707432039142,0.74,positive
0.8525323788522844,0.5482313690511962,0.48,0.5,0.6559485604261767,0.8173321421036103,0.7930059856366998,positive
0.58,0.5687158267149234,0.48,0.5,0.5831125069386045,0.7293380490442741,0.7461986456652593,positive
0.7565667723161856,0.4942087232249429,0.48,0.5,0.5033278064660807,0.66,0.6882849098346079,positive
0.6489101136846228,0.4765829446526898,0.48,0.5,0.6100614625792341,0.6426614760252318,0.66,positive
0.8227836290981813,0.5381136278306472,0.48,0.5,0.6038088772025901,0.8341050702639059,0.842141083296199,positive
0.6572944899632279,0.4042439840712633,0.48,0.5,0.5792642693252982,0.7721263903962674,0.8020856940212517,positive
0.8655082565631952,0.48301507911329833,0.48,0.5,0.6429280064258576,0.76,0.79,positive
0.63,0.4227561785481748,0.48,0.5,0.5088896751770154,0.7801945519607267,0.8322394224424458,positive
0.8692720956926551,0.48974254981186327,0.48,0.5,0.6216108686612634,0.76,0.79,positive
0.7612310837113812,0.2880333790447047,0.48,0.5,0.57,0.7659389893459231,0.7801495954887506,positive
0.562102243431353,0.4140950212583321,0.48,0.5,0.13053963746987646,0.37388283630302854,0.3458076894061556,positive
0.7178758742540332,0.417764360142596,0.48,0.5,0.5327754688958158,0.6478219972691177,0.6970728847293712,positive
0.8122119439787272,0.49916858208343684,0.48,0.5,0.563921839376158,0.78,0.755857083441768,positive
0.8786995567833832,0.45008564422728825,0.48,0.5,0.5298604088197468,0.7407920923143658,0.7473728058484762,positive
0.7935764067083213,0.4201350036647914,0.48,0.5,0.6592704737604353,0.7763168584398024,0.8214760079271869,positive
0.5838433565372113,0.36797988738349896,0.48,0.5,0.6455587201729097,0.7293669851543143,0.7676625079273454,positive
0.5098962994034388,0.5079350292775245,1.0,0.5,0.5548165759831805,0.7190815205610668,0.7819414457861034,positive
0.7871682346934823,0.44,0.48,0.5,0.4349305649093612,0.7217322891893022,0.68,positive
0.7308771904284258,0.3117656164571422,0.48,0.5,0.57,0.7664791090299712,0.7816979414846015,positive
0.6975865721844074,0.5245124099087706,0.48,0.5,0.7007399857459266,0.8157038952615858,0.8125877438987684,positive
0.47034208850906806,0.45376332631964256,0.48,0.5,0.600119749109216,0.751845068474147,0.7905075985241085,positive
0.8678567532210327,0.5098865376281264,0.48,0.5,0.6166633394797354,0.7718545640757124,0.8098070477220382,positive
0.69,0.41223273937595306,0.48,0.5,0.5795034163461149,0.7444155277000818,0.7754930695554265,positive
0.7387012793130264,0.71,0.48,0.5,0.4832480211867327,0.8068116749583465,0.7546321589823486,positive
0.8144639124965408,0.4955932632353942,0.48,0.5,0.5629543556703719,0.78,0.7548300040004443,positive
0.7492207941975166,0.43024342711290864,0.48,0.5,0.5666153939689654,0.8832422355303934,0.89105764648053,positive
0.8054990819799365,0.44,0.48,0.5,0.4418928576842162,0.7176635646332532,0.68,positive
0.767385371089809,0.37,0.48,0.5,0.6120910668072774,0.7069797918414281,0.74,positive
0.8441826992389138,0.5490398913350967,0.48,0.5,0.746511475372552,0.8876896086887256,0.7690495533785057,positive
0.58,0.5712046788345283,0.48,0.5,0.5836271568547505,0.7130435869433354,0.7481025066664568,positive
0.7654410491879968,0.49481432561619865,0.48,0.5,0.5075120732226569,0.66,0.6831749044501533,positive
0.6457136824477344,0.47425326200912155,0.48,0.5,0.6448320835883897,0.6463231200428465,0.66,positive
0.8166001209264722,0.5414647696945906,0.48,0.5,0.5840711388072394,0.8535526037902331,0.8540332701376244,positive
0.631344650541395,0.4016665713880077,0.48,0.5,0.5708683866921622,0.7841804824031294,0.7907075169915908,positive
0.8531651163775275,0.48314624320057453,0.48,0.5,0.6194248075159585,0.76,0.79,positive
0.63,0.44484025540442684,0.48,0.5,0.4906667277939732,0.8048332241978802,0.8384058662544656,positive
0.8529025221546361,0.4862377457682243,0.48,0.5,0.6306533927297258,0.76,0.79,positive
0.7626261318040065,0.3121917799608567,0.48,0.5,0.57,0.7623704937899953,0.7800382602811127,positive
0.5354478250099308,0.4004029754424831,0.48,0.5,0.07281523909690683,0.4834031628253348,0.3457270799561637,positive
0.6703373970614651,0.41829876903584906,0.48,0.5,0.5394767961078691,0.644447658226089,0.6866166427055902,positive
0.8182085514653469,0.5198179945171062,0.48,0.5,0.5619843519892186,0.78,0.796503082389209,positive
0.8575749365000112,0.4696018047602706,0.48,0.5,0.5380293942982419,0.7629337420850695,0.7482342843784556,positive
0.8096617322078519,0.4782636566985462,0.48,0.5,0.6537177922287017,0.7707404791248664,0.8158716290793973,positive
0.569494440551345,0.30853253340129794,0.48,0.5,0.6454118918340509,0.7396228239911325,0.7611090053459203,positive
0.49618078114381947,0.6052768241747452,1.0,0.5,0.5588743949147521,0.739454728788018,0.7770677505749629,positive
0.7851435228590582,0.44,0.48,0.5,0.4405475896202888,0.692955955719287,0.68,positive
0.731565708573571,0.26330351266434193,0.48,0.5,0.57,0.7614156694979252,0.7882897110951353,positive
0.682980691806029,0.5129791748071347,0.48,0.5,0.7,0.7554607726052341,0.8582116679697845,positive
0.47455167138608245,0.45419951288231275,0.48,0.5,0.6017686864635212,0.7797126510768888,0.7749976941561142,positive
0.8662523499699485,0.5266795314157463,0.48,0.5,0.625147926665803,0.7974738533797154,0.7989785085797366,positive
0.69,0.39577985616816147,0.48,0.5,0.579537492956679,0.7549857648477175,0.7754172624026655,positive
0.7520312040848192,0.71,0.48,0.5,0.49156619962056525,0.8034939974775158,0.8164180103386558,positive
0.8165441395794732,0.49298861627628987,0.48,0.5,0.5604771766005819,0.78,0.7719411139110407,positive
0.8219839275281178,0.4265609122388928,0.48,0.5,0.578236477263042,0.8801355736377932,0.8965971388107088,positive
0.8065086850830572,0.44,0.48,0.5,0.42935828410384175,0.7065223675674053,0.68,positive
0.7610797981263215,0.37,0.48,0.5,0.6321355156521746,0.7061612743578726,0.74,positive
0.8513157411640887,0.5459886273396539,0.48,0.5,0.6663568044690455,0.8893080430501193,0.7244290432095561,positive
0.58,0.5859916697545432,0.48,0.5,0.5760935535350863,0.7181239481379997,0.7458357217098214,positive
0.7861372957400252,0.5246999573302369,0.48,0.5,0.5026134667850713,0.66,0.6818802831808625,positive
0.643809757259657,0.45397577787328003,0.48,0.5,0.6000354862510151,0.6556159874480126,0.66,positive
0.8295787152768476,0.5493189823992186,0.48,0.5,0.6209848259583989,0.8200154537417605,0.8669975385823275,positive
0.6488366941575504,0.4106219180261558,0.48,0.5,0.5758199041574378,0.762653722220641,0.7953701501176368,positive
0.8321491414677705,0.48557142666916453,0.48,0.5,0.622455723975002,0.76,0.79,positive
0.63,0.46997609616864733,0.48,0.5,0.5070578335604594,0.8172271634766552,0.8046361659229471,positive
0.8305644626409694,0.4839400538251927,0.48,0.5,0.6353469254163039,0.76,0.79,positive
0.7786407869654556,0.28664252687576774,0.48,0.5,0.57,0.7659593596619498,0.789037769337456,positive
0.5341833171389752,0.41863025200080095,0.48,0.5,0.06468004471991129,0.35621532961984903,0.3667904189168137,positive
0.7066006829015569,0.40718918256759007,0.48,0.5,0.5200737424055789,0.6441990696622361,0.6810780326330693,positive
0.8266302244801607,0.5104890467852696,0.48,0.5,0.5539680647390663,0.78,0.7859897509289795,positive
0.8546063574221143,0.4724815293206115,0.48,0.5,0.5433433772312956,0.7485567161574952,0.7406850525821381,positive
0.8141919827239816,0.458523931217934,0.48,0.5,0.6508202460637721,0.7960920694086634,0.8162990516350396,positive
0.5236065368312685,0.3805616937023093,0.48,0.5,0.6489766839252658,0.7215677577445945,0.7526610774112518,positive
0.5305243914228298,0.5642413966935103,1.0,0.5,0.5534877370862813,0.767231548537685,0.7542281329194784,positive
0.8042090462284361,0.44,0.48,0.5,0.4360654945110869,0.7019053069733606,0.68,positive
0.7720251863544539,0.2641152403058525,0.48,0.5,0.57,0.7538540897179603,0.7820725801377164,positive
0.6807213060341344,0.5263696326022478,0.48,0.5,0.7006056554395317,0.7995898156734779,0.789157822842136,positive
0.4760232359035473,0.458853413009665,0.48,0.5,0.6046943074597217,0.7624774855728288,0.7888860414840155,positive
0.8679920252783755,0.5258910307773227,0.48,0.5,0.6263690783181697,0.8016278471501337,0.8051785422707882,positive
0.69,0.41647436409373007,0.48,0.5,0.5723739668640484,0.7404168321011382,0.7894038258794801,positive
0.7552403729577073,0.71,0.48,0.5,0.42889512044697314,0.8103238182982736,0.7826594747406885,positive
0.8273988991231057,0.4943707238981141,0.48,0.5,0.5677160952370683,0.78,0.7813386792359939,positive
0.7433564983942533,0.4014769165623545,0.48,0.5,0.5563785327495598,0.8824246112335006,0.8959982128809862,positive
0.7949359008235454,0.44,0.48,0.5,0.4266264354377878,0.6842779144803943,0.68,positive
0.8151628600637322,0.37,0.48,0.5,0.6339510206141896,0.7046433644993455,0.74,positive
0.8462416321882482,0.5463855225662332,0.48,0.5,0.686860500023247,0.8663398215315553,0.7845533732502639,positive
0.58,0.5962560541052528,0.48,0.5,0.5713481891929065,0.7012679328188512,0.7567106175090164,positive
0.7257479601782579,0.4615154833563452,0.48,0.5,0.5030462664986372,0.66,0.6804228981613473,positive
0.6486558395567702,0.4652123640070387,0.48,0.5,0.5934208677637355,0.6148475050737292,0.66,positive
0.8441257042630403,0.5349102444532489,0.48,0.5,0.613038368052281,0.817452451482215,0.8567882217708563,positive
0.6340199017704705,0.41706261189734795,0.48,0.5,0.5729059415205913,0.7783793143330286,0.809939340086793,positive
0.8543356089796592,0.4862557441056128,0.48,0.5,0.6497238973344431,0.76,0.79,positive
0.63,0.46591799716868487,0.48,0.5,0.4967545243023116,0.775910901452581,0.8328026303202074,positive
